time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,Symbol
1507075200,295.57,288.56,291.81,231043.01,67580849.1,291.68,direct,,2017-10-04,ETH
1507161600,297.47,286.73,291.68,202892.42,59328523.56,294.99,direct,,2017-10-05,ETH
1507248000,309.0,293.75,294.99,265830.27,80140194.73,308.33,direct,,2017-10-06,ETH
1507334400,314.12,304.63,308.33,269276.51,83321062.1,311.26,direct,,2017-10-07,ETH
1507420800,313.52,308.13,311.26,217688.05,67801593.66,309.49,direct,,2017-10-08,ETH
1507507200,310.14,286.52,309.49,471243.74,140753204.93,296.95,direct,,2017-10-09,ETH
1507593600,305.95,292.28,296.95,268423.2,80475858.44,298.46,direct,,2017-10-10,ETH
1507680000,305.12,297.18,298.46,223439.16,67246675.44,302.86,direct,,2017-10-11,ETH
1507766400,308.77,301.65,302.86,426811.81,130357482.76,302.89,direct,,2017-10-12,ETH
1507852800,347.7,298.29,302.89,994746.99,325130767.69,336.83,direct,,2017-10-13,ETH
1507939200,347.14,333.83,336.83,345894.16,118217861.14,338.81,direct,,2017-10-14,ETH
1508025600,341.93,318.35,338.81,465975.53,154046243.07,336.58,direct,,2017-10-15,ETH
1508112000,352.39,332.9,336.58,498450.89,170532984.7,334.23,direct,,2017-10-16,ETH
1508198400,334.42,310.57,334.23,415234.07,133468389.3,316.14,direct,,2017-10-17,ETH
1508284800,316.34,287.95,316.14,543742.61,164595270.46,313.54,direct,,2017-10-18,ETH
1508371200,316.38,304.63,313.54,297975.44,92233614.25,307.41,direct,,2017-10-19,ETH
1508457600,312.11,301.86,307.41,297745.84,91295399.0,303.08,direct,,2017-10-20,ETH
1508544000,303.09,290.92,303.08,307450.01,91321527.88,299.55,direct,,2017-10-21,ETH
1508630400,305.89,290.69,299.55,229706.09,67955886.57,294.03,direct,,2017-10-22,ETH
1508716800,294.25,274.96,294.03,430501.72,121924456.19,285.27,direct,,2017-10-23,ETH
1508803200,311.23,280.01,285.27,545459.65,165128705.67,296.5,direct,,2017-10-24,ETH
1508889600,300.36,289.46,296.5,245972.24,72454123.85,296.35,direct,,2017-10-25,ETH
1508976000,299.37,292.7,296.35,160687.3,47625722.81,295.54,direct,,2017-10-26,ETH
1509062400,298.9,292.24,295.54,152637.47,45180916.86,296.36,direct,,2017-10-27,ETH
1509148800,297.05,291.11,296.37,142578.77,41932396.96,293.35,direct,,2017-10-28,ETH
1509235200,311.3,292.06,293.33,353324.1,107293933.23,304.04,direct,,2017-10-29,ETH
1509321600,311.94,303.58,304.04,186091.57,57189166.5,306.8,direct,,2017-10-30,ETH
1509408000,310.86,303.4,306.8,214194.38,65784953.81,303.64,direct,,2017-10-31,ETH
1509494400,304.77,288.5,303.63,406127.88,121046164.14,289.42,direct,,2017-11-01,ETH
1509580800,293.03,276.89,289.42,702319.19,200255173.09,284.92,direct,,2017-11-02,ETH
1509667200,307.14,284.85,284.92,487772.27,144510264.39,304.51,direct,,2017-11-03,ETH
1509753600,304.65,294.05,304.51,277052.73,82749431.95,300.04,direct,,2017-11-04,ETH
1509840000,302.16,287.68,299.26,448125.28,132557109.84,295.8,multiply,BTC,2017-11-05,ETH
1509926400,306.8,292.26,296.22,376470.44,112601694.96,296.82,direct,,2017-11-06,ETH
1510012800,303.76,287.45,296.82,530096.77,155572238.28,291.84,direct,,2017-11-07,ETH
1510099200,319.2,290.55,291.84,800725.7,245218193.52,307.35,direct,,2017-11-08,ETH
1510185600,329.21,305.84,307.35,650266.17,207473774.31,319.66,direct,,2017-11-09,ETH
1510272000,324.22,288.96,319.67,793302.54,242321395.52,296.86,direct,,2017-11-10,ETH
1510358400,320.05,296.26,296.86,531431.95,163117794.2,314.23,direct,,2017-11-11,ETH
1510444800,317.22,297.48,314.23,877312.34,269198764.73,306.02,direct,,2017-11-12,ETH
1510531200,318.58,305.35,306.02,558443.0,174789178.94,314.6,direct,,2017-11-13,ETH
1510617600,337.15,314.45,314.6,785305.62,256426287.76,334.72,direct,,2017-11-14,ETH
1510704000,345.18,324.88,334.72,514478.63,171713343.53,331.2,direct,,2017-11-15,ETH
1510790400,334.85,321.9,331.2,479983.53,157426941.16,330.32,direct,,2017-11-16,ETH
1510876800,334.55,325.83,330.32,378014.46,124992568.47,331.72,direct,,2017-11-17,ETH
1510963200,349.46,326.83,331.72,421354.76,141724984.0,346.65,direct,,2017-11-18,ETH
1511049600,371.32,343.89,346.65,633880.58,225946121.64,354.6,direct,,2017-11-19,ETH
1511136000,372.82,354.28,354.67,461611.79,167626773.14,367.71,direct,,2017-11-20,ETH
1511222400,372.87,351.41,367.71,693590.17,251898109.93,360.52,direct,,2017-11-21,ETH
1511308800,381.61,359.97,360.52,445622.07,164317320.01,380.84,direct,,2017-11-22,ETH
1511395200,424.92,375.44,380.83,1028925.9,414164352.05,406.57,direct,,2017-11-23,ETH
1511481600,478.38,400.18,406.51,908488.94,394452948.4,470.43,direct,,2017-11-24,ETH
1511568000,483.38,457.41,470.4,642619.77,301212841.34,464.61,direct,,2017-11-25,ETH
1511654400,471.5,451.12,464.55,376521.85,172973289.85,470.54,direct,,2017-11-26,ETH
1511740800,489.43,462.47,470.45,672619.99,319587125.58,475.24,direct,,2017-11-27,ETH
1511827200,478.46,459.91,475.2,549199.04,258005286.21,466.27,direct,,2017-11-28,ETH
1511913600,515.44,409.35,466.24,1321734.67,619578824.65,427.42,direct,,2017-11-29,ETH
1512000000,460.81,396.14,427.3,1023187.3,438013592.75,434.85,direct,,2017-11-30,ETH
1512086400,467.22,416.77,435.31,583678.92,259931075.6,461.58,direct,,2017-12-01,ETH
1512172800,471.39,449.69,461.58,464500.81,214732551.78,457.96,direct,,2017-12-02,ETH
1512259200,481.56,445.57,457.96,509415.89,237918665.66,462.81,direct,,2017-12-03,ETH
1512345600,472.16,446.64,462.92,411969.17,189877684.96,466.93,direct,,2017-12-04,ETH
1512432000,467.84,451.47,466.93,494270.35,227246572.43,453.96,direct,,2017-12-05,ETH
1512518400,456.87,413.13,453.96,1074639.32,470223347.34,422.48,direct,,2017-12-06,ETH
1512604800,434.85,404.16,422.39,992479.84,416652301.63,421.15,direct,,2017-12-07,ETH
1512691200,461.1,410.33,420.76,1095872.72,479837604.63,451.74,direct,,2017-12-08,ETH
1512777600,507.36,448.09,451.78,1093313.72,522718280.71,472.86,direct,,2017-12-09,ETH
1512864000,472.78,428.3,472.31,694853.93,307733091.95,436.49,direct,,2017-12-10,ETH
1512950400,519.35,436.01,436.54,758921.64,359245523.6,513.29,direct,,2017-12-11,ETH
1513036800,678.25,499.57,513.36,1760917.56,997267993.61,656.52,direct,,2017-12-12,ETH
1513123200,755.07,593.89,656.52,1964686.27,1324617349.11,699.09,direct,,2017-12-13,ETH
1513209600,751.68,662.29,699.09,1133303.76,806129945.07,693.58,direct,,2017-12-14,ETH
1513296000,696.89,614.33,693.58,954510.93,633348317.08,684.27,direct,,2017-12-15,ETH
1513382400,718.37,678.52,684.09,545836.8,378863163.02,692.83,direct,,2017-12-16,ETH
1513468800,732.45,691.95,692.32,532050.55,381124251.98,717.71,direct,,2017-12-17,ETH
1513555200,799.37,679.8,717.73,1016881.96,752383737.04,785.99,direct,,2017-12-18,ETH
1513641600,868.89,767.59,786.17,1339007.15,1094688835.82,812.5,direct,,2017-12-19,ETH
1513728000,830.2,713.75,812.5,1135826.7,889990388.6,799.17,direct,,2017-12-20,ETH
1513814400,840.55,759.65,799.17,906371.43,725479885.52,789.39,direct,,2017-12-21,ETH
1513900800,794.16,490.28,789.39,2384161.57,1535685091.41,657.83,direct,,2017-12-22,ETH
1513987200,747.53,651.1,657.81,663566.52,468771914.78,700.44,direct,,2017-12-23,ETH
1514073600,701.07,597.12,700.44,742417.69,477777689.82,675.91,direct,,2017-12-24,ETH
1514160000,747.36,671.71,676.08,536600.51,382873119.5,723.14,direct,,2017-12-25,ETH
1514246400,840.14,731.1,721.24,956924.92,721022543.95,753.48,multiply,BTC,2017-12-26,ETH
1514332800,766.53,706.67,753.44,474557.77,352542483.1,739.94,direct,,2017-12-27,ETH
1514419200,741.46,671.23,739.93,624468.48,437323299.68,716.69,direct,,2017-12-28,ETH
1514505600,755.2,710.2,716.69,533531.26,392497843.64,739.6,direct,,2017-12-29,ETH
1514592000,741.67,663.88,739.6,654093.06,455555629.24,692.99,direct,,2017-12-30,ETH
1514678400,767.31,726.31,690.91,902419.05,668939244.64,741.27,multiply,BTC,2017-12-31,ETH
1514764800,766.49,718.9,741.69,910875.63,689729274.59,757.22,multiply,BTC,2018-01-01,ETH
1514851200,882.61,756.17,756.17,1123318.86,949013949.18,861.97,direct,,2018-01-02,ETH
1514937600,951.7,847.9,861.97,871172.13,778108786.12,941.1,direct,,2018-01-03,ETH
1515024000,997.44,901.03,941.0,822844.78,780050914.4,944.83,direct,,2018-01-04,ETH
1515110400,1165.81,926.75,944.5,1682729.53,1621948065.55,963.88,multiply,BTC,2018-01-05,ETH
1515196800,1056.96,958.73,963.88,975679.49,983833688.41,1008.36,multiply,BTC,2018-01-06,ETH
1515283200,1117.84,1003.21,1006.41,563476.81,602250144.77,1117.75,direct,,2018-01-07,ETH
1515369600,1228.25,967.84,1117.75,1137114.56,1292737991.11,1136.11,direct,,2018-01-08,ETH
1515456000,1300.3,1133.7,1136.11,812642.22,986697724.1,1289.24,direct,,2018-01-09,ETH
1515542400,1385.22,1210.85,1289.24,1105070.29,1445484601.88,1248.99,direct,,2018-01-10,ETH
1515628800,1333.92,1100.85,1248.96,1056985.76,1270849838.43,1139.32,direct,,2018-01-11,ETH
1515715200,1287.06,1087.61,1139.32,581477.09,704750432.94,1261.03,direct,,2018-01-12,ETH
1515801600,1422.86,1261.01,1261.06,551036.77,744906594.35,1385.02,direct,,2018-01-13,ETH
1515888000,1389.32,1267.48,1385.02,458696.01,610496132.15,1359.48,direct,,2018-01-14,ETH
1515974400,1381.35,1271.07,1359.38,407230.97,537797572.32,1278.69,direct,,2018-01-15,ETH
1516060800,1282.27,864.23,1278.7,1818512.61,1931700742.0,1050.26,direct,,2018-01-16,ETH
1516147200,1115.66,764.75,1050.26,2196783.74,2034010888.99,1024.69,direct,,2018-01-17,ETH
1516233600,1093.9,949.56,1024.9,1080431.79,1117430433.28,1012.97,direct,,2018-01-18,ETH
1516320000,1083.62,982.62,1012.97,501080.74,517599347.75,1037.36,direct,,2018-01-19,ETH
1516406400,1164.62,1036.82,1037.36,489743.73,545646401.81,1150.5,direct,,2018-01-20,ETH
1516492800,1150.57,1008.06,1150.5,508184.08,543760385.27,1049.09,direct,,2018-01-21,ETH
1516579200,1084.28,917.0,1049.09,681092.91,676845706.25,999.64,direct,,2018-01-22,ETH
1516665600,1020.66,908.31,999.75,678043.45,660805261.99,984.47,direct,,2018-01-23,ETH
1516752000,1062.6,956.97,984.48,514521.75,521553676.55,1061.78,direct,,2018-01-24,ETH
1516838400,1102.42,1022.2,1061.61,535509.16,568607934.27,1046.37,direct,,2018-01-25,ETH
1516924800,1075.59,987.13,1046.37,492824.14,509049582.65,1048.58,direct,,2018-01-26,ETH
1517011200,1121.9,1033.86,1048.58,365750.18,395059716.61,1109.08,direct,,2018-01-27,ETH
1517097600,1240.47,1101.62,1109.08,557486.08,662174309.95,1231.58,direct,,2018-01-28,ETH
1517184000,1240.32,1151.53,1231.57,436893.27,515965244.78,1169.96,direct,,2018-01-29,ETH
1517270400,1173.18,1034.72,1169.94,757521.14,835962532.22,1063.75,direct,,2018-01-30,ETH
1517356800,1122.98,1020.77,1063.77,510759.59,550605628.52,1111.31,direct,,2018-01-31,ETH
1517443200,1155.58,954.75,1111.29,970470.71,1033001644.78,1026.19,direct,,2018-02-01,ETH
1517529600,1027.66,746.67,1026.19,1783823.6,1606436956.8,917.47,direct,,2018-02-02,ETH
1517616000,997.6,845.18,917.47,591555.32,552868551.93,970.87,direct,,2018-02-03,ETH
1517702400,971.05,781.36,970.87,766994.32,666593264.45,827.59,direct,,2018-02-04,ETH
1517788800,857.82,629.08,826.34,1747376.34,1272929187.15,695.08,direct,,2018-02-05,ETH
1517875200,801.73,564.19,695.05,2312291.59,1556542861.3,785.01,direct,,2018-02-06,ETH
1517961600,858.28,718.28,785.16,1124767.44,895500139.13,751.81,direct,,2018-02-07,ETH
1518048000,844.86,750.02,751.86,632557.69,510550202.1,813.55,direct,,2018-02-08,ETH
1518134400,880.22,781.5,813.55,561205.79,469210004.25,877.88,direct,,2018-02-09,ETH
1518220800,909.32,816.09,877.66,520877.94,451412405.8,850.75,direct,,2018-02-10,ETH
1518307200,853.74,780.13,850.99,376738.95,308313754.16,811.24,direct,,2018-02-11,ETH
1518393600,874.85,811.09,811.17,352040.84,300521830.64,865.27,direct,,2018-02-12,ETH
1518480000,867.6,823.77,865.28,304130.99,256092877.9,840.98,direct,,2018-02-13,ETH
1518566400,922.37,840.87,840.99,529918.98,470132510.11,920.11,direct,,2018-02-14,ETH
1518652800,947.53,905.65,920.11,489358.4,454133646.5,927.95,direct,,2018-02-15,ETH
1518739200,945.36,909.41,927.95,304038.76,282763877.2,938.02,direct,,2018-02-16,ETH
1518825600,974.83,934.95,937.92,287733.8,276682460.01,974.77,direct,,2018-02-17,ETH
1518912000,981.48,905.96,974.78,399661.16,375068724.24,913.9,direct,,2018-02-18,ETH
1518998400,955.62,911.6,913.9,233504.11,218921662.11,939.79,direct,,2018-02-19,ETH
1519084800,958.86,877.28,939.79,372375.38,344672330.06,885.52,direct,,2018-02-20,ETH
1519171200,906.56,818.12,885.52,517644.69,445950029.99,840.1,direct,,2018-02-21,ETH
1519257600,871.32,788.92,840.19,441363.7,362800754.34,804.63,direct,,2018-02-22,ETH
1519344000,882.42,787.97,804.61,403614.67,340134173.18,854.7,direct,,2018-02-23,ETH
1519430400,874.72,810.64,854.7,305237.13,255866976.42,833.49,direct,,2018-02-24,ETH
1519516800,849.52,818.55,833.49,204987.54,171228507.8,840.28,direct,,2018-02-25,ETH
1519603200,880.12,834.06,840.28,287223.68,247282448.05,867.62,direct,,2018-02-26,ETH
1519689600,904.05,865.91,868.77,458760.68,399626963.81,871.1,multiply,BTC,2018-02-27,ETH
1519776000,867.06,828.51,871.1,467629.5,399035131.55,853.31,multiply,BTC,2018-02-28,ETH
1519862400,905.94,868.12,853.31,422715.28,368630733.52,872.05,multiply,BTC,2018-03-01,ETH
1519948800,881.35,853.3,871.73,465100.32,398617272.5,857.06,multiply,BTC,2018-03-02,ETH
1520035200,890.74,855.89,857.06,447097.83,382666170.06,855.89,multiply,BTC,2018-03-03,ETH
1520121600,891.25,858.34,855.89,384392.02,333345981.96,867.2,multiply,BTC,2018-03-04,ETH
1520208000,865.15,838.49,867.17,424359.91,358832100.49,845.58,multiply,BTC,2018-03-05,ETH
1520294400,819.97,789.7,845.21,482448.32,393264235.1,815.14,multiply,BTC,2018-03-06,ETH
1520380800,825.32,726.38,815.65,463880.38,354361800.99,751.13,direct,,2018-03-07,ETH
1520467200,772.51,688.84,751.13,397145.73,289838564.8,698.83,direct,,2018-03-08,ETH
1520553600,730.46,642.06,698.83,599327.0,409323870.51,726.92,direct,,2018-03-09,ETH
1520640000,747.82,678.65,726.76,283137.95,203802606.28,682.3,direct,,2018-03-10,ETH
1520726400,735.01,663.58,682.3,293925.85,206098889.64,720.36,direct,,2018-03-11,ETH
1520812800,739.87,678.13,720.37,293711.48,208107856.0,697.02,direct,,2018-03-12,ETH
1520899200,714.19,679.19,697.0,281269.14,194913670.75,689.96,direct,,2018-03-13,ETH
1520985600,703.38,586.7,689.96,512459.31,325415119.18,613.15,direct,,2018-03-14,ETH
1521072000,620.43,572.11,613.15,571770.63,342311699.48,610.56,direct,,2018-03-15,ETH
1521158400,626.13,585.16,610.66,363025.84,221082941.44,600.53,direct,,2018-03-16,ETH
1521244800,609.94,543.28,600.53,363384.63,208843294.98,549.79,direct,,2018-03-17,ETH
1521331200,559.93,454.18,549.79,1438992.5,719812876.35,537.38,direct,,2018-03-18,ETH
1521417600,559.07,515.84,537.38,775671.57,418500605.22,555.55,direct,,2018-03-19,ETH
1521504000,567.0,516.78,555.55,607853.22,331343470.55,557.57,direct,,2018-03-20,ETH
1521590400,590.2,545.48,557.57,488509.24,277714049.38,559.91,direct,,2018-03-21,ETH
1521676800,578.01,516.22,559.91,431953.84,233985932.96,539.89,direct,,2018-03-22,ETH
1521763200,543.84,506.79,539.89,432407.55,225200086.3,543.83,direct,,2018-03-23,ETH
1521849600,546.01,519.51,543.84,241529.67,129350391.02,520.16,direct,,2018-03-24,ETH
1521936000,535.77,513.63,520.17,213514.32,111462284.91,523.01,direct,,2018-03-25,ETH
1522022400,526.2,467.48,522.97,567723.19,278656813.48,486.25,direct,,2018-03-26,ETH
1522108800,491.92,446.42,486.14,712309.54,328179170.99,448.78,direct,,2018-03-27,ETH
1522195200,465.2,440.35,448.78,415739.15,187271233.18,445.93,direct,,2018-03-28,ETH
1522281600,448.5,380.35,445.93,1162700.51,472575968.96,383.9,direct,,2018-03-29,ETH
1522368000,411.17,364.99,383.96,1174101.99,450253373.58,393.82,direct,,2018-03-30,ETH
1522454400,421.05,389.99,393.83,602304.03,243062846.9,394.07,direct,,2018-03-31,ETH
1522540800,399.59,359.22,394.07,626777.44,236013242.51,378.85,direct,,2018-04-01,ETH
1522627200,394.12,375.8,378.85,406593.03,156793473.63,384.68,direct,,2018-04-02,ETH
1522713600,426.84,380.71,384.68,556809.37,223508235.85,415.93,direct,,2018-04-03,ETH
1522800000,417.11,370.66,415.93,575977.98,223170178.92,378.65,direct,,2018-04-04,ETH
1522886400,387.56,367.15,378.65,424333.64,160332018.27,381.36,direct,,2018-04-05,ETH
1522972800,385.78,363.51,381.43,360272.94,133748822.09,370.35,direct,,2018-04-06,ETH
1523059200,397.1,369.66,370.35,281003.74,108165642.16,384.98,direct,,2018-04-07,ETH
1523145600,404.22,384.98,384.98,272088.6,107956653.97,400.72,direct,,2018-04-08,ETH
1523232000,431.23,387.98,400.72,669097.01,271803047.82,399.02,direct,,2018-04-09,ETH
1523318400,418.27,391.84,399.02,320480.46,129335600.11,415.65,direct,,2018-04-10,ETH
1523404800,433.44,410.97,415.65,398311.12,167561896.24,430.42,direct,,2018-04-11,ETH
1523491200,498.08,414.03,430.39,985900.0,450834363.9,493.95,direct,,2018-04-12,ETH
1523577600,528.95,482.1,493.95,930496.63,470945268.74,494.96,direct,,2018-04-13,ETH
1523664000,514.66,487.72,494.96,381076.96,191073028.98,502.79,direct,,2018-04-14,ETH
1523750400,534.31,502.79,502.79,469221.99,243926045.87,534.15,direct,,2018-04-15,ETH
1523836800,537.48,499.17,534.16,487480.43,249996040.92,511.67,direct,,2018-04-16,ETH
1523923200,522.07,500.48,511.67,382492.24,195195626.75,503.03,direct,,2018-04-17,ETH
1524009600,526.61,501.7,503.03,347025.84,178681435.05,525.78,direct,,2018-04-18,ETH
1524096000,570.18,521.83,525.78,490680.13,267530654.45,567.25,direct,,2018-04-19,ETH
1524182400,622.14,557.98,567.25,699889.46,410498449.5,617.16,direct,,2018-04-20,ETH
1524268800,625.15,576.09,617.17,488613.74,294264369.95,605.17,direct,,2018-04-21,ETH
1524355200,644.29,591.81,605.17,433216.48,270504773.22,621.33,direct,,2018-04-22,ETH
1524441600,648.41,619.57,621.33,373097.03,238556831.22,644.13,direct,,2018-04-23,ETH
1524528000,711.64,644.06,644.13,780339.81,538337384.08,703.35,direct,,2018-04-24,ETH
1524614400,703.9,592.59,703.4,1413475.83,903686072.96,617.73,direct,,2018-04-25,ETH
1524700800,665.97,600.35,617.62,616943.15,387845424.34,661.45,direct,,2018-04-26,ETH
1524787200,686.05,640.74,661.41,486769.09,323944620.57,643.33,direct,,2018-04-27,ETH
1524873600,693.47,640.09,643.12,351860.75,238423753.67,683.02,direct,,2018-04-28,ETH
1524960000,698.95,665.28,683.02,317205.24,216606354.66,689.31,direct,,2018-04-29,ETH
1525046400,693.63,663.28,689.31,364715.76,248315675.69,670.04,direct,,2018-04-30,ETH
1525132800,674.62,628.29,670.04,544527.28,355270695.23,670.81,direct,,2018-05-01,ETH
1525219200,690.86,662.13,670.81,376872.81,255558720.87,686.74,direct,,2018-05-02,ETH
1525305600,787.57,685.92,686.74,798057.17,588164727.16,777.62,direct,,2018-05-03,ETH
1525392000,804.63,759.67,777.78,546215.76,427563922.79,784.21,direct,,2018-05-04,ETH
1525478400,827.44,780.08,784.19,389912.01,315600160.75,816.58,direct,,2018-05-05,ETH
1525564800,834.3,753.51,816.59,474447.3,374541870.07,790.39,direct,,2018-05-06,ETH
1525651200,794.86,690.91,790.39,1131598.73,828032480.2,752.4,direct,,2018-05-07,ETH
1525737600,775.38,720.36,752.39,510303.7,380893335.71,747.79,direct,,2018-05-08,ETH
1525824000,759.91,709.78,747.79,464189.13,341691727.41,751.27,direct,,2018-05-09,ETH
1525910400,767.22,722.65,751.27,383612.95,287536989.76,723.61,direct,,2018-05-10,ETH
1525996800,735.97,665.49,723.63,748412.09,518848404.01,677.8,direct,,2018-05-11,ETH
1526083200,690.88,638.47,677.8,487345.93,324590855.24,683.64,direct,,2018-05-12,ETH
1526169600,740.02,669.96,683.64,385804.48,274037817.61,729.34,direct,,2018-05-13,ETH
1526256000,741.82,685.75,729.34,632807.6,453297981.45,727.41,direct,,2018-05-14,ETH
1526342400,738.53,695.3,727.41,398394.01,287313625.77,705.64,direct,,2018-05-15,ETH
1526428800,710.26,676.6,705.64,362472.35,251185347.62,706.72,direct,,2018-05-16,ETH
1526515200,718.31,661.81,706.71,352700.81,244822300.73,668.38,direct,,2018-05-17,ETH
1526601600,694.35,657.7,668.41,352343.1,238310952.16,693.57,direct,,2018-05-18,ETH
1526688000,716.86,683.0,693.57,231151.7,161222563.27,696.05,direct,,2018-05-19,ETH
1526774400,722.71,687.86,696.05,232101.64,165135550.67,715.15,direct,,2018-05-20,ETH
1526860800,710.37,694.96,716.45,421289.2,294835584.77,699.84,multiply,BTC,2018-05-21,ETH
1526947200,698.46,638.35,696.73,427356.07,287275714.36,640.84,direct,,2018-05-22,ETH
1527033600,649.59,564.32,641.12,910256.61,549177930.28,577.01,direct,,2018-05-23,ETH
1527120000,609.0,544.19,577.01,734681.33,426679791.16,602.59,direct,,2018-05-24,ETH
1527206400,615.92,568.65,602.66,474341.89,281427114.77,584.77,direct,,2018-05-25,ETH
1527292800,607.81,578.43,584.77,247238.21,146794781.23,585.76,direct,,2018-05-26,ETH
1527379200,590.88,555.2,585.76,390537.58,223422108.46,569.64,direct,,2018-05-27,ETH
1527465600,574.52,500.81,569.64,729475.2,387811928.1,512.03,direct,,2018-05-28,ETH
1527552000,572.47,510.91,512.03,640564.29,348565933.16,566.59,direct,,2018-05-29,ETH
1527638400,585.23,542.08,566.7,454107.08,254739325.61,557.12,direct,,2018-05-30,ETH
1527724800,585.92,553.42,557.12,412555.59,236501539.67,577.23,direct,,2018-05-31,ETH
1527811200,589.26,564.46,577.23,351962.04,202265552.5,579.01,direct,,2018-06-01,ETH
1527897600,599.53,574.36,579.01,291012.56,171480785.55,590.53,direct,,2018-06-02,ETH
1527984000,628.06,590.3,590.53,256805.13,157840093.86,619.04,direct,,2018-06-03,ETH
1528070400,625.95,580.07,619.03,336233.12,201486274.14,591.31,direct,,2018-06-04,ETH
1528156800,612.99,576.47,591.31,325957.03,193989055.5,608.23,direct,,2018-06-05,ETH
1528243200,611.67,593.1,608.2,263380.18,158835369.59,606.3,direct,,2018-06-06,ETH
1528329600,616.0,598.6,606.3,281044.33,170556871.85,604.44,direct,,2018-06-07,ETH
1528416000,604.79,596.7,605.56,427639.18,256868828.86,600.67,multiply,BTC,2018-06-08,ETH
